id,caption,alttext,description,baseimageurl
458785,,,,https://nrs.harvard.edu/urn-3:HUAM:759341
458792,,,,https://nrs.harvard.edu/urn-3:HUAM:759348
458816,,,,https://nrs.harvard.edu/urn-3:HUAM:759361
458817,,,,https://nrs.harvard.edu/urn-3:HUAM:759362
458828,,,,https://nrs.harvard.edu/urn-3:HUAM:759372
458833,,,,https://nrs.harvard.edu/urn-3:HUAM:759377
458834,,,,https://nrs.harvard.edu/urn-3:HUAM:759378
458862,,,,https://nrs.harvard.edu/urn-3:HUAM:759406
458864,,,,https://nrs.harvard.edu/urn-3:HUAM:759408
458868,,,,https://nrs.harvard.edu/urn-3:HUAM:759412
70887,,,,https://nrs.harvard.edu/urn-3:HUAM:INV035207P_dynmc
101572,,,,https://nrs.harvard.edu/urn-3:HUAM:OCP14282_dynmc
76473,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG130322p_dynmc
46527,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN18178_dlvr
1082,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS11232_dynmc
17794,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS46758_dynmc
57342,recto,,,https://nrs.harvard.edu/urn-3:HUAM:72500_dynmc
97202,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG34344_dynmc
142261,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN04720_dynmc
32231,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP06515_dynmc
458925,,,,https://nrs.harvard.edu/urn-3:HUAM:759469
458936,,,,https://nrs.harvard.edu/urn-3:HUAM:759480
458938,,,,https://nrs.harvard.edu/urn-3:HUAM:759482
458941,,,,https://nrs.harvard.edu/urn-3:HUAM:759485
458942,,,,https://nrs.harvard.edu/urn-3:HUAM:759486
458961,,,,https://nrs.harvard.edu/urn-3:HUAM:759505
458966,,,,https://nrs.harvard.edu/urn-3:HUAM:759510
458985,,,,https://nrs.harvard.edu/urn-3:HUAM:759529
458998,,,,https://nrs.harvard.edu/urn-3:HUAM:759542
459003,,,,https://nrs.harvard.edu/urn-3:HUAM:759547
103153,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN06126_dlvr
81593,,,,https://nrs.harvard.edu/urn-3:HUAM:INV019918_dynmc
83326,,,,https://nrs.harvard.edu/urn-3:HUAM:INV023316N_dynmc
103201,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN06308_dlvr
49954,,,,https://nrs.harvard.edu/urn-3:HUAM:FEIN12145p_dynmc
51888,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN03376_dynmc
18678,,Painting of head and torso of young woman,"A light-skinned young woman can be seen from the waist up. She faces the viewer. Her red hair is tied up, and she has curly bangs. Her eyes appear to be blue or green, and her mouth and cheeks are a coral pink. She wears an olive-colored dress with a large gray ruff-like collar. The background behind her is a dark blue-gray. The woman is painted in a soft, almost blurred style. The paint shows some signs of age, including some cracking all over and some flaking near the edges of the image.",https://nrs.harvard.edu/urn-3:HUAM:61438_dynmc
137677,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP00875_dynmc
58911,,,,https://nrs.harvard.edu/urn-3:HUAM:INV012983N_dynmc
161096,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG131952_dynmc
459072,,,,https://nrs.harvard.edu/urn-3:HUAM:759616
459086,,,,https://nrs.harvard.edu/urn-3:HUAM:759630
459094,back cover,,,https://nrs.harvard.edu/urn-3:HUAM:759638
459096,,,,https://nrs.harvard.edu/urn-3:HUAM:759640
459108,,,,https://nrs.harvard.edu/urn-3:HUAM:759652
459118,,,,https://nrs.harvard.edu/urn-3:HUAM:759662
459127,,,,https://nrs.harvard.edu/urn-3:HUAM:759671
459136,,,,https://nrs.harvard.edu/urn-3:HUAM:759680
459138,,,,https://nrs.harvard.edu/urn-3:HUAM:759682
459152,,,,https://nrs.harvard.edu/urn-3:HUAM:759696
155516,,,,https://nrs.harvard.edu/urn-3:HUAM:INV025760_dynmc
87374,recto,,,https://nrs.harvard.edu/urn-3:HUAM:78425_dynmc
75178,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG103511_dynmc
157087,,,,https://nrs.harvard.edu/urn-3:HUAM:INV031409_dynmc
84112,,,,https://nrs.harvard.edu/urn-3:HUAM:OCP15827_dynmc
133938,,Watercolor of a large tan field with people and buildings in the background,"The foreground of this image is a large yellow-tan field, with shading suggesting hills and grass. A few small groups of people are scattered in on the right side of the field and on its back perimeter. One figure on the right has a round red shape suggesting a parasol. On a background of low, broad hills, we can see roofs of buildings, including the black steeple of what is presumably a church in the middle. The figures and landscape in this work are not presented descriptively; their features are suggested by shape and color but not rendered in detail.",https://nrs.harvard.edu/urn-3:HUAM:74404_dynmc
145289,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN16932_dlvr
62978,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN15551_dlvr
52876,,A group of figures stands on a stone platform above a crowd surrounded by a stone wall.,"On a stone platform, several light-skinned adults and children stand looking down into a crowd. They all wear brightly colored robes. Three men in the back wear helmets and hold spears. The children hold golden platters. In the crowd below, many light-skinned people are dancing, playing instruments, and reaching their arms up toward the platform. A couple reclines in the foreground with a dog. In the anterior wall, there is a large doorway bordered by columns. Through the doorway is a softly lit landscape with mountains and trees. This painting is oval-shaped and sits in an ornate golden rectangular frame.",https://nrs.harvard.edu/urn-3:HUAM:51446_dynmc
22008,,,,https://nrs.harvard.edu/urn-3:HUAM:62310_dynmc
459285,,,,https://nrs.harvard.edu/urn-3:HUAM:759752
459288,,,,https://nrs.harvard.edu/urn-3:HUAM:759755
459289,,,,https://nrs.harvard.edu/urn-3:HUAM:759756
459291,,,,https://nrs.harvard.edu/urn-3:HUAM:759758
459316,verso,,,https://nrs.harvard.edu/urn-3:HUAM:759783
459317,,A pastel drawing depicting a landscape with a solitary figure. ,"A pastel drawing showing a landscape with a golden field and a path extending through it from left to right. In the center of the field is a single tree topped with orange foliage. To the left of the tree a person bends from the waist down towards the ground. In the background, the field is surrounded by greenery through which two houses can be seen.",https://nrs.harvard.edu/urn-3:HUAM:759784
459323,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG258747
459327,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG258751
459333,,,,https://nrs.harvard.edu/urn-3:HUAM:759790
459334,,,,https://nrs.harvard.edu/urn-3:HUAM:759791
96550,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP07748_dynmc
35514,Recto,,,https://nrs.harvard.edu/urn-3:HUAM:75459_dynmc
3213,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS14159_dynmc
94897,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP04619_dynmc
48358,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP10050_dynmc
62896,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN15188_dlvr
78122,,,,https://nrs.harvard.edu/urn-3:HUAM:INV014120_dynmc
88010,,,,https://nrs.harvard.edu/urn-3:HUAM:INV032066_dynmc
11606,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS40765_dynmc
62203,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN13813_dlvr
459504,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG256546
459506,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG256548
459507,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG256549
459518,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG256560
459521,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG256563
459529,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG256571
459537,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG256579
459545,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG256587
459561,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG256603
459576,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG256618
118876,,,,https://nrs.harvard.edu/urn-3:HUAM:INV035588N_dynmc
115213,,,,https://nrs.harvard.edu/urn-3:HUAM:INV022884_dynmc
144872,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN15293_dlvr
114220,,,,https://nrs.harvard.edu/urn-3:HUAM:INV019384_dynmc
45328,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN16197_dlvr
29932,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP01659_dynmc
41637,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS49546_dynmc
163023,inverted from negative,,,https://nrs.harvard.edu/urn-3:HUAM:MBTA10321P_dynmc
83201,,,,https://nrs.harvard.edu/urn-3:HUAM:INV022903_dynmc
34277,,,,https://nrs.harvard.edu/urn-3:HUAM:72272_dynmc
79078,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG3824_dynmc
91934,,,,https://nrs.harvard.edu/urn-3:HUAM:INV038811_dynmc
71945,,,,https://nrs.harvard.edu/urn-3:HUAM:INV002966_dynmc
47591,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP08069_dynmc
76923,,,,https://nrs.harvard.edu/urn-3:HUAM:INV012443_dynmc
153966,,,,https://nrs.harvard.edu/urn-3:HUAM:INV020372_dynmc
102960,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN05402_dlvr
45394,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN16488_dlvr
114739,,,,https://nrs.harvard.edu/urn-3:HUAM:INV021183_dynmc
151794,,,,https://nrs.harvard.edu/urn-3:HUAM:INV013121P_dynmc
460370,,,,https://nrs.harvard.edu/urn-3:HUAM:759883
460371,,,,https://nrs.harvard.edu/urn-3:HUAM:759884
460435,,,,https://nrs.harvard.edu/urn-3:HUAM:759900
460910,,,,https://nrs.harvard.edu/urn-3:HUAM:INV228795_dynmc
460916,,,,https://nrs.harvard.edu/urn-3:HUAM:INV228801_dynmc
460921,,,,https://nrs.harvard.edu/urn-3:HUAM:INV228806_dynmc
460928,,,,https://nrs.harvard.edu/urn-3:HUAM:INV228813_dynmc
460930,,,,https://nrs.harvard.edu/urn-3:HUAM:INV228815_dynmc
460932,,,,https://nrs.harvard.edu/urn-3:HUAM:INV228817_dynmc
460935,,,,https://nrs.harvard.edu/urn-3:HUAM:INV228820_dynmc
148861,,,,https://nrs.harvard.edu/urn-3:HUAM:INV002813_dynmc
142091,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN04032_dynmc
99369,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP13272_dynmc
155521,,,,https://nrs.harvard.edu/urn-3:HUAM:INV025778_dynmc
144758,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN14831_dlvr
65075,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN19691_dlvr
120786,,,,https://nrs.harvard.edu/urn-3:HUAM:ISL10163_dynmc
10769,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS38600_dynmc
68399,,,,https://nrs.harvard.edu/urn-3:HUAM:INV029757_dynmc
35327,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP12179_dynmc
461211,,,,https://nrs.harvard.edu/urn-3:HUAM:759975
461370,,,,https://nrs.harvard.edu/urn-3:HUAM:759991
461411,side exterior,,,https://nrs.harvard.edu/urn-3:HUAM:759997
461417,underside,,,https://nrs.harvard.edu/urn-3:HUAM:760003
461422,side exterior,,,https://nrs.harvard.edu/urn-3:HUAM:760008
461500,underside,,,https://nrs.harvard.edu/urn-3:HUAM:760016
461501,top,,,https://nrs.harvard.edu/urn-3:HUAM:760017
461502,side exterior,,,https://nrs.harvard.edu/urn-3:HUAM:760018
461504,underside,,,https://nrs.harvard.edu/urn-3:HUAM:760020
461506,top,,,https://nrs.harvard.edu/urn-3:HUAM:760022
103634,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN08011_dlvr
67284,,,,https://nrs.harvard.edu/urn-3:HUAM:INV027595_dynmc
97022,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG2857_dynmc
158467,,,,https://nrs.harvard.edu/urn-3:HUAM:INV036142_dynmc
162093,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG3945_dynmc
119091,,,,https://nrs.harvard.edu/urn-3:HUAM:INV036321_dynmc
155786,,,,https://nrs.harvard.edu/urn-3:HUAM:INV026724_dynmc
139446,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP08201_dynmc
45839,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN16823_dlvr
121118,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG104683p_dynmc
462095,side exterior,,,https://nrs.harvard.edu/urn-3:HUAM:760092
462096,underside,,,https://nrs.harvard.edu/urn-3:HUAM:760093
462098,side exterior,,,https://nrs.harvard.edu/urn-3:HUAM:760095
462099,underside,,,https://nrs.harvard.edu/urn-3:HUAM:760096
462255,cover exterior,,,https://nrs.harvard.edu/urn-3:HUAM:760103
462267,,,,https://nrs.harvard.edu/urn-3:HUAM:760104
462280,,,,https://nrs.harvard.edu/urn-3:HUAM:760108
462281,,,,https://nrs.harvard.edu/urn-3:HUAM:760109
462753,back of mirror case,,,https://nrs.harvard.edu/urn-3:HUAM:760115
462755,lid interior and mirror,,,https://nrs.harvard.edu/urn-3:HUAM:760117
23919,,A painting of lacquered tree bark applied to red painted canvas with white highlights and black burn marks.,"The painting is made of lacquered bark applied to canvas which has been painted red. The red paint shows through cracks in the wood. A larger area at the top center is white with black burn marks, the white extends down a small crack. Small round burn marks appear unevenly placed up the left side and across the top, larger burned areas, some highlighted by red appear across the bottom and in the center. An uneven band of red paint extends from the top to the bottom of the right side.",https://nrs.harvard.edu/urn-3:HUAM:77291_dynmc
84711,,,,https://nrs.harvard.edu/urn-3:HUAM:INV025717_dynmc
138575,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP04537_dynmc
56808,,,,https://nrs.harvard.edu/urn-3:HUAM:INV009646P_dynmc
126497,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS20315_dynmc
142533,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN05892_dlvr
78887,,,,https://nrs.harvard.edu/urn-3:HUAM:INV015222P_dynmc
117018,,,,https://nrs.harvard.edu/urn-3:HUAM:INV029048N_dynmc
53560,,,,https://nrs.harvard.edu/urn-3:HUAM:53818_dynmc
82372,,,,https://nrs.harvard.edu/urn-3:HUAM:INV021336_dynmc
462816,sliding compartment outer wall,,,https://nrs.harvard.edu/urn-3:HUAM:760173
462819,pen box underside,,,https://nrs.harvard.edu/urn-3:HUAM:760176
462820,top,,,https://nrs.harvard.edu/urn-3:HUAM:760177
462828,top,,,https://nrs.harvard.edu/urn-3:HUAM:760185
462830,underside,,,https://nrs.harvard.edu/urn-3:HUAM:760187
462841,detail of stamp on underside ,,,https://nrs.harvard.edu/urn-3:HUAM:760198
462844,detail of seal,,,https://nrs.harvard.edu/urn-3:HUAM:760201
462851,detail of seal,,,https://nrs.harvard.edu/urn-3:HUAM:760208
462853,detail of rounded end,,,https://nrs.harvard.edu/urn-3:HUAM:760210
462857,detail of rounded end,,,https://nrs.harvard.edu/urn-3:HUAM:760214
145159,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN16421_dlvr
36137,verso,,,https://nrs.harvard.edu/urn-3:HUAM:76904_dynmc
84024,,,,https://nrs.harvard.edu/urn-3:HUAM:INV024367P_dynmc
110463,,,,https://nrs.harvard.edu/urn-3:HUAM:INV007109_dynmc
79268,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG4213_dynmc
57369,,,,https://nrs.harvard.edu/urn-3:HUAM:72637_dynmc
164794,,,,https://nrs.harvard.edu/urn-3:HUAM:SM10031_dynmc
13015,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS43210_dynmc
124480,,,,https://nrs.harvard.edu/urn-3:HUAM:OCP13046_dynmc
115033,,,,https://nrs.harvard.edu/urn-3:HUAM:INV022244_dynmc
463010,front cover interior,,,https://nrs.harvard.edu/urn-3:HUAM:760263
463014,front cover interior,,,https://nrs.harvard.edu/urn-3:HUAM:760267
463023,sliding compartment outer wall,,,https://nrs.harvard.edu/urn-3:HUAM:760275
463027,side exterior,,,https://nrs.harvard.edu/urn-3:HUAM:760279
463028,top,,,https://nrs.harvard.edu/urn-3:HUAM:760280
463035,pen box underside,,,https://nrs.harvard.edu/urn-3:HUAM:760287
463036,pen box side exterior,,,https://nrs.harvard.edu/urn-3:HUAM:760288
463132,,,,https://nrs.harvard.edu/urn-3:HUAM:760295
463137,,,,https://nrs.harvard.edu/urn-3:HUAM:760300
463140,,,,https://nrs.harvard.edu/urn-3:HUAM:760303
158822,,,,https://nrs.harvard.edu/urn-3:HUAM:INV037305P_dynmc
112558,,,,https://nrs.harvard.edu/urn-3:HUAM:INV013752_dynmc
139539,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP08568_dynmc
70489,,,,https://nrs.harvard.edu/urn-3:HUAM:INV000027_dynmc
8807,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS33756_dynmc
77570,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG147839_dynmc
101695,,,,https://nrs.harvard.edu/urn-3:HUAM:OCP14776_dynmc
117513,,,,https://nrs.harvard.edu/urn-3:HUAM:INV030803P_dynmc
107145,negative,,,https://nrs.harvard.edu/urn-3:HUAM:Fein10158n_dlvr
115578,,,,https://nrs.harvard.edu/urn-3:HUAM:INV024076P_dynmc
463259,underside,,,https://nrs.harvard.edu/urn-3:HUAM:760355
463261,,,,https://nrs.harvard.edu/urn-3:HUAM:760357
463266,,,,https://nrs.harvard.edu/urn-3:HUAM:760362
463272,,,,https://nrs.harvard.edu/urn-3:HUAM:760368
463275,,,,https://nrs.harvard.edu/urn-3:HUAM:760371
463276,,,,https://nrs.harvard.edu/urn-3:HUAM:760372
463280,,,,https://nrs.harvard.edu/urn-3:HUAM:760376
463281,,,,https://nrs.harvard.edu/urn-3:HUAM:760377
463282,,,,https://nrs.harvard.edu/urn-3:HUAM:760378
463284,,,,https://nrs.harvard.edu/urn-3:HUAM:760380
463290,,,,https://nrs.harvard.edu/urn-3:HUAM:760386
463294,,,,https://nrs.harvard.edu/urn-3:HUAM:760390
463296,,,,https://nrs.harvard.edu/urn-3:HUAM:760392
463311,,,,https://nrs.harvard.edu/urn-3:HUAM:760407
463312,,,,https://nrs.harvard.edu/urn-3:HUAM:760408
463319,,,,https://nrs.harvard.edu/urn-3:HUAM:760415
463320,,,,https://nrs.harvard.edu/urn-3:HUAM:760416
463326,,,,https://nrs.harvard.edu/urn-3:HUAM:760422
463341,,,,https://nrs.harvard.edu/urn-3:HUAM:760437
463342,,,,https://nrs.harvard.edu/urn-3:HUAM:760438
142925,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN07466_dlvr
146268,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN20852_dlvr
88685,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS81105_dynmc
9577,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS35275_dynmc
144766,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN14861_dlvr
895,,,,https://nrs.harvard.edu/urn-3:HUAM:10476_dynmc
87653,,,,https://nrs.harvard.edu/urn-3:HUAM:INV030835_dynmc
44595,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN14710_dlvr
107226,negative,,,https://nrs.harvard.edu/urn-3:HUAM:Fein10387n_dlvr
105379,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN15027_dlvr
463388,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG260201
463389,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG260202
463392,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG260205
463399,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG260212
463403,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG260216
463411,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG260224
463417,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG260230
463421,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG260234
463430,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG260243
463432,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG260245
160651,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG12124_dynmc
27547,,,,https://nrs.harvard.edu/urn-3:HUAM:33393_dynmc
5460,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS19002_dynmc
155464,,,,https://nrs.harvard.edu/urn-3:HUAM:INV025549_dynmc
32126,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP06045_dynmc
111715,,,,https://nrs.harvard.edu/urn-3:HUAM:INV011034P_dynmc
90507,,,,https://nrs.harvard.edu/urn-3:HUAM:INV036269_dynmc
104522,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN11553_dlvr
85449,,,,https://nrs.harvard.edu/urn-3:HUAM:74520_dynmc
58495,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN05955_dlvr
464067,,,,https://nrs.harvard.edu/urn-3:HUAM:760496
464069,,,,https://nrs.harvard.edu/urn-3:HUAM:760498
464075,,,,https://nrs.harvard.edu/urn-3:HUAM:760504
464077,,,,https://nrs.harvard.edu/urn-3:HUAM:760506
464079,,,,https://nrs.harvard.edu/urn-3:HUAM:760508
464082,,,,https://nrs.harvard.edu/urn-3:HUAM:760511
464087,,,,https://nrs.harvard.edu/urn-3:HUAM:760516
464093,,,,https://nrs.harvard.edu/urn-3:HUAM:760522
464099,pen box top,,,https://nrs.harvard.edu/urn-3:HUAM:760528
464100,pen box side exterior,,,https://nrs.harvard.edu/urn-3:HUAM:760529
1054,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS11109_dynmc
57714,,,,https://nrs.harvard.edu/urn-3:HUAM:INV011516_dynmc
159812,,,,https://nrs.harvard.edu/urn-3:HUAM:INV040855_dynmc
20438,,,,https://nrs.harvard.edu/urn-3:HUAM:70081_dynmc
63950,,,,https://nrs.harvard.edu/urn-3:HUAM:INV021341_dynmc
53345,,,,https://nrs.harvard.edu/urn-3:HUAM:INV003374_dynmc
71166,,,,https://nrs.harvard.edu/urn-3:HUAM:INV001244_dynmc
67151,,,,https://nrs.harvard.edu/urn-3:HUAM:FEIN11346_dynmc
8745,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS33445_dynmc
119117,,,,https://nrs.harvard.edu/urn-3:HUAM:INV036422P_dynmc
36499,,,,https://nrs.harvard.edu/urn-3:HUAM:CARP13993_dynmc
42286,,,,https://nrs.harvard.edu/urn-3:HUAM:50810_dynmc
150690,Covers of 4 closed books,,,https://nrs.harvard.edu/urn-3:HUAM:INV009567_dynmc
57453,,,,https://nrs.harvard.edu/urn-3:HUAM:INV010641_dynmc
159279,,,,https://nrs.harvard.edu/urn-3:HUAM:INV038888_dynmc
143172,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN08467_dlvr
120508,,,,https://nrs.harvard.edu/urn-3:HUAM:INV041310_dynmc
116255,,,,https://nrs.harvard.edu/urn-3:HUAM:INV026399N_dynmc
130708,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS48807_dynmc
141870,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN03099_dynmc
464252,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG260576
464253,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG260577
464256,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG260581
464265,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG260590
464280,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG260607
464293,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG260620
464298,open,,,https://nrs.harvard.edu/urn-3:HUAM:LEG260625
464299,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG260626
464326,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG260653
464334,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG260661
464341,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG260668
464348,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG260675
464350,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG260677
464352,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG260679
464353,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG260680
464395,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG260731
464402,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG260743
464426,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG260776
464428,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG260778
464468,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG260818
73827,,,,https://nrs.harvard.edu/urn-3:HUAM:INV040311_dynmc
161375,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG1580_dynmc
112519,,,,https://nrs.harvard.edu/urn-3:HUAM:INV013622_dynmc
59630,,,,https://nrs.harvard.edu/urn-3:HUAM:INV014112_dynmc
67142,,,,https://nrs.harvard.edu/urn-3:huam:FEIN11314_dynmc
72598,,,,https://nrs.harvard.edu/urn-3:HUAM:INV004123_dynmc
132182,recto,,,https://nrs.harvard.edu/urn-3:HUAM:62222_dynmc
100323,,,,https://nrs.harvard.edu/urn-3:HUAM:OCP12070_dlvr
80420,,,,https://nrs.harvard.edu/urn-3:HUAM:INV017591_dynmc
6402,,,,https://nrs.harvard.edu/urn-3:HUAM:VRS20145_dynmc
50671,,,,https://nrs.harvard.edu/urn-3:HUAM:COIN00126_dynmc
77081,,,,https://nrs.harvard.edu/urn-3:HUAM:LEG132015p_dynmc
22382,,,,https://nrs.harvard.edu/urn-3:HUAM:73891_dynmc
132456,,,,https://nrs.harvard.edu/urn-3:HUAM:63562_dynmc
81807,,,,https://nrs.harvard.edu/urn-3:HUAM:INV020685_dynmc
149849,,,,https://nrs.harvard.edu/urn-3:HUAM:INV006921_dynmc
85948,recto,,,https://nrs.harvard.edu/urn-3:HUAM:75405_dynmc
92873,detail: marks,,,https://nrs.harvard.edu/urn-3:HUAM:92634_dynmc
132161,,Painting of head and torso of young figure,"A figure faces the viewer, looking slightly upward and to the left. They appear young and androgynous, with shoulder-length brown hair, thick eyebrows, large brown eyes, pink cheeks, red lips, and a prominent chin. The figure wears a purple garment. Because of the painting style and some possible pigment discoloration, it is difficult to see the details of the figure’s clothing. They also wear a small black hat with a large red feather attached diagonally across the front. The background behind them is dark green.",https://nrs.harvard.edu/urn-3:HUAM:62137_dynmc
